Timestamp,Date,Date UTC,Open,High,Low,Close,Volume
1722367800,30-07-2024,1722367800,218.64,218.83,218.45,218.76,345175
1722368100,30-07-2024,1722368100,218.75,218.94,218.6,218.78,683452
1722368400,30-07-2024,1722368400,218.8,218.99,218.52,218.99,509083
1722368700,30-07-2024,1722368700,219,219.92,218.86,219.69,988188
1722369000,30-07-2024,1722369000,219.66,219.74,219.23,219.71,989870
1722369300,30-07-2024,1722369300,219.72,219.77,218.62,218.79,2151170
1722432600,31-07-2024,1722432600,221.53,222.35,220.64,221.59,2871042
1722432900,31-07-2024,1722432900,221.61,222.63,221.59,222.54,1381440
1722433200,31-07-2024,1722433200,222.53,222.66,221.16,221.61,918537
1722433500,31-07-2024,1722433500,221.66,221.99,221.4,221.76,650405
1722433800,31-07-2024,1722433800,221.76,222.41,221.53,222.38,605794
1722434100,31-07-2024,1722434100,222.35,222.56,221.8,221.98,567133
1722434400,31-07-2024,1722434400,221.98,222.49,221.86,222.12,595653
1722434700,31-07-2024,1722434700,222.13,222.52,221.99,222.34,487495
1722435000,31-07-2024,1722435000,222.31,222.63,222.24,222.34,478275
1722435300,31-07-2024,1722435300,222.35,223.32,222.25,223.26,745014
1722435600,31-07-2024,1722435600,223.26,223.44,223.04,223.21,772424
1722435900,31-07-2024,1722435900,223.21,223.28,222.59,222.83,632903
1722436200,31-07-2024,1722436200,222.84,223.33,222.65,223.29,488150
1722436500,31-07-2024,1722436500,223.3,223.81,223.16,223.75,499757
1722436800,31-07-2024,1722436800,223.74,223.79,223.25,223.26,572161
1722437100,31-07-2024,1722437100,223.26,223.82,223.25,223.43,602123
1722437400,31-07-2024,1722437400,223.43,223.43,223,223.1,582729
1722437700,31-07-2024,1722437700,223.1,223.25,222.57,222.61,385612
1722438000,31-07-2024,1722438000,222.6,222.64,222.32,222.54,473617
1722438300,31-07-2024,1722438300,222.54,222.77,222.42,222.73,328504
1722438600,31-07-2024,1722438600,222.79,222.79,222.3,222.54,281333
1722438900,31-07-2024,1722438900,222.54,222.67,222.39,222.52,252204
1722439200,31-07-2024,1722439200,222.51,222.65,222.31,222.62,277330
1722439500,31-07-2024,1722439500,222.61,223.17,222.61,223.15,404331
1722439800,31-07-2024,1722439800,223.15,223.37,223.03,223.22,337264
1722440100,31-07-2024,1722440100,223.23,223.23,222.87,222.98,263280
1722440400,31-07-2024,1722440400,222.99,222.99,222.49,222.59,304364
1722440700,31-07-2024,1722440700,222.59,222.65,222.35,222.42,316096
1722441000,31-07-2024,1722441000,222.43,222.73,222.35,222.69,306256
1722441300,31-07-2024,1722441300,222.68,222.68,222.47,222.55,283547
1722441600,31-07-2024,1722441600,222.57,222.65,222.36,222.49,288178
1722441900,31-07-2024,1722441900,222.51,222.68,222.47,222.6,207770
1722442200,31-07-2024,1722442200,222.58,222.7,222.5,222.61,179617
1722442500,31-07-2024,1722442500,222.61,222.62,222.48,222.57,138893
1722442800,31-07-2024,1722442800,222.56,222.61,222.35,222.38,199530
1722443100,31-07-2024,1722443100,222.38,222.44,222.17,222.37,282776
1722443400,31-07-2024,1722443400,222.38,222.39,222.17,222.23,206961
1722443700,31-07-2024,1722443700,222.25,222.38,222.13,222.21,192240
1722444000,31-07-2024,1722444000,222.22,222.38,222.08,222.3,164439
1722444300,31-07-2024,1722444300,222.29,222.58,222.26,222.53,157305
1722444600,31-07-2024,1722444600,222.51,222.76,222.48,222.52,329727
1722444900,31-07-2024,1722444900,222.53,222.65,222.33,222.54,275892
1722445200,31-07-2024,1722445200,222.54,222.85,222.45,222.68,278918
1722445500,31-07-2024,1722445500,222.65,222.75,222.48,222.61,293043
1722445800,31-07-2024,1722445800,222.6,222.88,222.53,222.74,291886
1722446100,31-07-2024,1722446100,222.73,223.01,222.71,222.96,286854
1722446400,31-07-2024,1722446400,222.96,222.97,222.66,222.8,361923
1722446700,31-07-2024,1722446700,222.8,222.87,222.52,222.6,645050
1722447000,31-07-2024,1722447000,222.6,222.6,221.5,221.63,529918
1722447300,31-07-2024,1722447300,221.61,221.83,221.53,221.8,263617
1722447600,31-07-2024,1722447600,221.78,221.91,221.31,221.75,370691
1722447900,31-07-2024,1722447900,221.73,222.05,221.67,222.01,259024
1722448200,31-07-2024,1722448200,222,222.4,222,222.36,234965
1722448500,31-07-2024,1722448500,222.32,222.45,222.12,222.17,229736
1722448800,31-07-2024,1722448800,222.19,222.58,221.92,222.55,408061
1722449100,31-07-2024,1722449100,222.53,222.78,222.16,222.22,357183
1722449400,31-07-2024,1722449400,222.21,222.67,222.19,222.66,229095
1722449700,31-07-2024,1722449700,222.66,222.93,222.66,222.91,218952
1722450000,31-07-2024,1722450000,222.9,222.99,222.77,222.96,211372
1722450300,31-07-2024,1722450300,222.92,223.01,222.78,222.93,196906
1722450600,31-07-2024,1722450600,222.94,223.37,222.91,223.18,431083
1722450900,31-07-2024,1722450900,223.14,223.19,222.34,222.8,385163
1722451200,31-07-2024,1722451200,222.79,223.22,222.77,223.18,243603
1722451500,31-07-2024,1722451500,223.17,223.3,222.84,223.27,339549
1722451800,31-07-2024,1722451800,223.26,223.3,222.75,222.88,278822
1722452100,31-07-2024,1722452100,222.87,222.91,222.54,222.66,256193
1722452400,31-07-2024,1722452400,222.66,222.9,222.43,222.46,366913
1722452700,31-07-2024,1722452700,222.42,223.03,222.42,222.67,371694
1722453000,31-07-2024,1722453000,222.66,222.91,222.43,222.58,438581
1722453300,31-07-2024,1722453300,222.59,223.02,221.83,221.88,565979
1722453600,31-07-2024,1722453600,221.88,222.29,221.72,221.88,451014
1722453900,31-07-2024,1722453900,221.91,222.04,221.29,221.61,822684
1722454200,31-07-2024,1722454200,221.64,221.97,221.37,221.76,520235
1722454500,31-07-2024,1722454500,221.79,222.25,221.75,222.22,550850
1722454800,31-07-2024,1722454800,222.21,223.01,222.18,222.85,594765
1722455100,31-07-2024,1722455100,222.84,222.98,222.22,222.57,703233
1722455400,31-07-2024,1722455400,222.55,222.7,221.66,222.42,1045619
1722455700,31-07-2024,1722455700,222.42,222.83,221.95,221.99,2203818
1722519000,01-08-2024,1722519000,224.37,224.45,223.24,223.29,2462760
1722519300,01-08-2024,1722519300,223.29,223.35,222.56,223.04,962202
1722519600,01-08-2024,1722519600,223.02,223.48,222.84,223.05,685696
1722519900,01-08-2024,1722519900,223.08,223.64,223.08,223.12,974897
1722520200,01-08-2024,1722520200,223.13,223.78,223.12,223.68,650828
1722520500,01-08-2024,1722520500,223.68,224.3,223.63,224.28,784317
1722520800,01-08-2024,1722520800,224.26,224.3,223.72,223.94,726818
1722521100,01-08-2024,1722521100,223.95,224.05,223,223.01,810062
1722521400,01-08-2024,1722521400,223.01,223.6,222.95,223.15,603837
1722521700,01-08-2024,1722521700,223.17,223.39,222.5,222.6,513453
1722522000,01-08-2024,1722522000,222.63,222.87,221.83,222.02,713130
1722522300,01-08-2024,1722522300,222.04,222.18,221.26,221.28,624069
1722522600,01-08-2024,1722522600,221.28,221.66,220.93,221.6,800065
1722522900,01-08-2024,1722522900,221.62,221.65,220.61,221.08,877256
1722523200,01-08-2024,1722523200,221.08,221.73,221.03,221.1,553408
1722523500,01-08-2024,1722523500,221.08,221.19,220.35,220.42,530041
1722523800,01-08-2024,1722523800,220.37,221.43,220.36,221.35,543721
1722524100,01-08-2024,1722524100,221.34,221.4,220.92,220.99,370610
1722524400,01-08-2024,1722524400,221,221.18,220.15,220.15,545941
1722524700,01-08-2024,1722524700,220.18,220.64,220.12,220.29,432038
1722525000,01-08-2024,1722525000,220.3,220.69,220.25,220.42,471710
1722525300,01-08-2024,1722525300,220.43,220.75,220.23,220.51,400703
1722525600,01-08-2024,1722525600,220.52,220.6,220.12,220.45,467967
1722525900,01-08-2024,1722525900,220.44,220.79,220.43,220.54,316201
1722526200,01-08-2024,1722526200,220.56,220.85,220.39,220.67,455311
1722526500,01-08-2024,1722526500,220.64,220.65,220.3,220.45,335088
1722526800,01-08-2024,1722526800,220.45,220.46,219.28,219.33,598398
1722527100,01-08-2024,1722527100,219.34,219.72,219.21,219.66,356827
1722527400,01-08-2024,1722527400,219.66,220.03,219.59,219.86,337616
1722527700,01-08-2024,1722527700,219.85,220.12,219.77,219.8,325480
1722528000,01-08-2024,1722528000,219.79,219.98,219.68,219.82,283685
1722528300,01-08-2024,1722528300,219.81,220.07,219.66,219.86,327119
1722528600,01-08-2024,1722528600,219.84,219.93,219.65,219.91,283388
1722528900,01-08-2024,1722528900,219.9,220.17,219.51,219.55,398928
1722529200,01-08-2024,1722529200,219.55,219.75,219.14,219.15,395728
1722529500,01-08-2024,1722529500,219.15,219.37,219.02,219.32,380363
1722529800,01-08-2024,1722529800,219.34,219.39,219.15,219.26,282189
1722530100,01-08-2024,1722530100,219.27,219.5,218.91,218.92,354080
1722530400,01-08-2024,1722530400,218.93,219.04,218.54,218.77,459039
1722530700,01-08-2024,1722530700,218.72,219.06,218.46,219.01,724714
1722531000,01-08-2024,1722531000,219.01,219.02,218.56,218.97,415255
1722531300,01-08-2024,1722531300,218.98,219.02,218.67,218.74,240843
1722531600,01-08-2024,1722531600,218.72,218.9,218.58,218.79,254514
1722531900,01-08-2024,1722531900,218.83,218.84,218.18,218.33,394409
1722532200,01-08-2024,1722532200,218.35,218.45,218.24,218.26,248124
1722532500,01-08-2024,1722532500,218.26,218.3,217.92,217.95,350817
1722532800,01-08-2024,1722532800,217.93,217.97,217.63,217.76,403447
1722533100,01-08-2024,1722533100,217.76,218.22,217.71,218.15,327677
1722533400,01-08-2024,1722533400,218.16,218.36,218.02,218.33,740386
1722533700,01-08-2024,1722533700,218.34,218.44,217.85,217.88,1138417
1722534000,01-08-2024,1722534000,217.86,217.9,217.32,217.35,492434
1722534300,01-08-2024,1722534300,217.37,217.57,217.19,217.3,281031
1722534600,01-08-2024,1722534600,217.32,218.15,217.25,218.14,392525
1722534900,01-08-2024,1722534900,218.13,218.66,218.02,218.63,462407
1722535200,01-08-2024,1722535200,218.62,218.8,218.16,218.38,687024
1722535500,01-08-2024,1722535500,218.38,218.48,218.29,218.31,409820
1722535800,01-08-2024,1722535800,218.31,218.65,217.88,217.9,460044
1722536100,01-08-2024,1722536100,217.9,218.01,217.32,217.43,349191
1722536400,01-08-2024,1722536400,217.43,217.73,217.21,217.26,485359
1722536700,01-08-2024,1722536700,217.29,217.8,217.22,217.79,491430
1722537000,01-08-2024,1722537000,217.79,218.04,217.18,217.31,486883
1722537300,01-08-2024,1722537300,217.3,217.6,217.2,217.49,364028
1722537600,01-08-2024,1722537600,217.49,217.76,217.27,217.33,384190
1722537900,01-08-2024,1722537900,217.33,217.37,217.02,217.14,500987
1722538200,01-08-2024,1722538200,217.13,217.73,217.12,217.49,692084
1722538500,01-08-2024,1722538500,217.48,217.88,217.37,217.49,570085
1722538800,01-08-2024,1722538800,217.48,217.84,217.35,217.7,376904
1722539100,01-08-2024,1722539100,217.68,217.74,217.12,217.46,522197
1722539400,01-08-2024,1722539400,217.46,217.95,217.45,217.69,479814
1722539700,01-08-2024,1722539700,217.69,217.96,217.33,217.92,498409
1722540000,01-08-2024,1722540000,217.92,218.13,217.68,217.85,522398
1722540300,01-08-2024,1722540300,217.86,218.16,217.62,218.05,632544
1722540600,01-08-2024,1722540600,218.05,218.53,218.01,218.1,740021
1722540900,01-08-2024,1722540900,218.1,218.5,218.04,218.41,676022
1722541200,01-08-2024,1722541200,218.41,218.41,217.61,217.88,845558
1722541500,01-08-2024,1722541500,217.88,218.46,217.75,218.42,979993
1722541800,01-08-2024,1722541800,218.42,219.14,217.13,217.64,2120017
1722542100,01-08-2024,1722542100,217.64,218.51,217.53,218.28,2076438
1722605400,02-08-2024,1722605400,219.15,221.76,217.71,220.45,7964071
1722605700,02-08-2024,1722605700,220.45,222.55,219.65,222.48,2680304
1722606000,02-08-2024,1722606000,222.49,223.87,222.45,223.58,2531879
1722606300,02-08-2024,1722606300,223.6,224.41,222.82,223.03,2465179
1722606600,02-08-2024,1722606600,223,224.33,222.85,224.19,1729747
1722606900,02-08-2024,1722606900,224.18,224.38,222.1,223.23,1731925
1722607200,02-08-2024,1722607200,223.21,224.15,222.98,223.1,1539100
1722607500,02-08-2024,1722607500,223.13,223.22,220.82,221.23,1745416
1722607800,02-08-2024,1722607800,221.23,222.13,220.68,220.84,1501776
1722608100,02-08-2024,1722608100,220.78,221.7,220.77,221.23,1123103
1722608400,02-08-2024,1722608400,221.23,222.28,220.9,221.84,3376677
1722608700,02-08-2024,1722608700,221.85,222.95,221.85,222.65,1147805
1722609000,02-08-2024,1722609000,222.63,223.34,222.58,223.15,1068514
1722609300,02-08-2024,1722609300,223.17,223.47,222.67,223.1,990808
1722609600,02-08-2024,1722609600,223.12,223.5,222.6,223.37,1135097
1722609900,02-08-2024,1722609900,223.4,224.24,223.21,224.23,3628423
1722610200,02-08-2024,1722610200,224.23,224.38,223.62,223.91,1151954
1722610500,02-08-2024,1722610500,223.93,224.19,222.36,222.4,1128815
1722610800,02-08-2024,1722610800,222.41,223.22,222.24,222.96,907322
1722611100,02-08-2024,1722611100,223.03,223.13,221.76,222.42,975363
1722611400,02-08-2024,1722611400,222.46,223.04,221.95,222.43,1024695
1722611700,02-08-2024,1722611700,222.43,223.4,222.43,223.06,777765
1722612000,02-08-2024,1722612000,223.08,223.6,222.52,223.57,816347
1722612300,02-08-2024,1722612300,223.57,223.67,222.64,222.83,714277
1722612600,02-08-2024,1722612600,222.86,222.95,222.14,222.56,750986
1722612900,02-08-2024,1722612900,222.52,222.9,222.23,222.6,1341531
1722613200,02-08-2024,1722613200,222.63,222.74,221.42,222.66,869652
1722613500,02-08-2024,1722613500,222.65,223.26,222.25,222.9,740652
1722613800,02-08-2024,1722613800,222.89,223.02,222.55,222.67,444188
1722614100,02-08-2024,1722614100,222.67,223.45,222.49,223.21,585473
1722614400,02-08-2024,1722614400,223.21,223.83,223,223.77,511177
1722614700,02-08-2024,1722614700,223.76,223.98,223.38,223.49,575093
1722615000,02-08-2024,1722615000,223.53,223.58,222.73,222.9,639035
1722615300,02-08-2024,1722615300,222.92,223.58,222.8,223.55,603232
1722615600,02-08-2024,1722615600,223.58,224.4,223.58,224,1113702
1722615900,02-08-2024,1722615900,224.02,224.72,223.77,224.62,923723
1722616200,02-08-2024,1722616200,224.62,224.99,224.52,224.78,776858
1722616500,02-08-2024,1722616500,224.79,224.93,224.56,224.82,522401
1722616800,02-08-2024,1722616800,224.8,225.6,224.76,224.98,1124647
1722617100,02-08-2024,1722617100,224.94,225.04,224.65,224.67,452681
1722617400,02-08-2024,1722617400,224.65,224.68,223.45,223.66,938215
1722617700,02-08-2024,1722617700,223.65,224.31,223.53,224.24,500244
1722618000,02-08-2024,1722618000,224.21,224.76,224.14,224.69,652041
1722618300,02-08-2024,1722618300,224.71,224.95,224.6,224.77,423363
1722618600,02-08-2024,1722618600,224.76,224.95,224.49,224.82,499697
1722618900,02-08-2024,1722618900,224.83,225.12,224.75,225.02,536173
1722619200,02-08-2024,1722619200,224.98,225.05,224.7,225.03,505021
1722619500,02-08-2024,1722619500,225.01,225.27,224.51,224.64,555812
1722619800,02-08-2024,1722619800,224.63,225.01,224.52,224.82,1168970
1722620100,02-08-2024,1722620100,224.82,224.96,224.65,224.8,344827
1722620400,02-08-2024,1722620400,224.81,224.85,224.35,224.83,529319
1722620700,02-08-2024,1722620700,224.82,224.99,223.47,223.5,819118
1722621000,02-08-2024,1722621000,223.5,223.97,223.31,223.67,594629
1722621300,02-08-2024,1722621300,223.7,224.19,223.68,224.19,443128
1722621600,02-08-2024,1722621600,224.21,224.22,223.42,223.46,473684
1722621900,02-08-2024,1722621900,223.43,223.63,223.07,223.1,579771
1722622200,02-08-2024,1722622200,223.1,223.23,222.57,222.7,655590
1722622500,02-08-2024,1722622500,222.68,222.69,221.91,222.32,811994
1722622800,02-08-2024,1722622800,222.34,222.89,222.18,222.61,568288
1722623100,02-08-2024,1722623100,222.62,223.43,222.52,223.43,560125
1722623400,02-08-2024,1722623400,223.42,224.1,223.19,223.87,696763
1722623700,02-08-2024,1722623700,223.85,223.93,223.56,223.78,408628
1722624000,02-08-2024,1722624000,223.79,223.91,223.38,223.63,478584
1722624300,02-08-2024,1722624300,223.56,224,223.45,223.75,476205
1722624600,02-08-2024,1722624600,223.78,223.89,223.38,223.46,345481
1722624900,02-08-2024,1722624900,223.44,223.73,222.63,222.7,500270
1722625200,02-08-2024,1722625200,222.7,223.37,222.7,222.93,413559
1722625500,02-08-2024,1722625500,222.91,223.07,222.12,222.96,731025
1722625800,02-08-2024,1722625800,222.96,223.05,222.56,222.9,558597
1722626100,02-08-2024,1722626100,222.89,222.93,222.39,222.52,427976
1722626400,02-08-2024,1722626400,222.52,222.69,222.11,222.53,743976
1722626700,02-08-2024,1722626700,222.53,223.18,222.34,222.62,746103
1722627000,02-08-2024,1722627000,222.63,222.99,222.34,222.42,819209
1722627300,02-08-2024,1722627300,222.4,222.4,221.2,221.24,945122
1722627600,02-08-2024,1722627600,221.22,222.07,220.87,222.02,1272176
1722627900,02-08-2024,1722627900,222.02,222.24,221.17,221.18,1185525
1722628200,02-08-2024,1722628200,221.14,221.26,219.32,219.84,2620212
1722628500,02-08-2024,1722628500,219.85,219.95,219.06,219.8,4200530
1722864600,05-08-2024,1722864600,199.14,206.78,196.21,205.61,19894315
1722864900,05-08-2024,1722864900,205.69,209.3,204.19,209.24,3908231
1722865200,05-08-2024,1722865200,209.18,210,207.44,208.55,3607221
1722865500,05-08-2024,1722865500,209.5,211.11,207.71,210.73,2782571
1722865800,05-08-2024,1722865800,210.73,210.88,207.21,207.21,2800407
1722866100,05-08-2024,1722866100,207.29,208.94,207.17,207.63,1661972
1722866400,05-08-2024,1722866400,207.81,211.01,207.79,210.36,2255804
1722866700,05-08-2024,1722866700,210.28,210.5,208.41,209.27,1267699
1722867000,05-08-2024,1722867000,209.29,209.97,208.37,209.79,1191118
1722867300,05-08-2024,1722867300,209.74,211,208.8,210.65,1299740
1722867600,05-08-2024,1722867600,210.65,210.95,208.1,208.74,1462540
1722867900,05-08-2024,1722867900,208.71,209.06,207.7,207.98,1225741
1722868200,05-08-2024,1722868200,207.94,209.14,207.82,208.87,1246216
1722868500,05-08-2024,1722868500,208.94,210.33,208.58,210.18,1270258
1722868800,05-08-2024,1722868800,210.16,210.4,208.45,208.5,1009642
1722869100,05-08-2024,1722869100,208.54,209.33,208.28,208.6,802430
1722869400,05-08-2024,1722869400,208.61,210.38,208,209.9,967727
1722869700,05-08-2024,1722869700,209.85,210.1,208.69,209.56,943664
1722870000,05-08-2024,1722870000,209.59,210.9,208.74,210.65,1125611
1722870300,05-08-2024,1722870300,210.64,212.95,210.61,212.33,1914291
1722870600,05-08-2024,1722870600,212.35,212.94,211.76,212.26,1257859
1722870900,05-08-2024,1722870900,212.39,212.74,211.91,212.29,878809
1722871200,05-08-2024,1722871200,212.27,213.47,212.12,213.06,1145352
1722871500,05-08-2024,1722871500,213.03,213.03,211.17,211.17,842295
1722871800,05-08-2024,1722871800,211.2,211.49,210.16,211.18,928629
1722872100,05-08-2024,1722872100,211.17,211.89,210.84,210.99,860191
1722872400,05-08-2024,1722872400,210.98,211.07,209.92,210.1,956274
1722872700,05-08-2024,1722872700,210.1,210.76,209.51,210.02,856158
1722873000,05-08-2024,1722873000,210.04,211.33,209.89,210.81,800127
1722873300,05-08-2024,1722873300,210.81,211,210,210.34,746252
1722873600,05-08-2024,1722873600,210.34,211.38,210.02,211.38,616966
1722873900,05-08-2024,1722873900,211.34,212,211.13,211.61,734514
1722874200,05-08-2024,1722874200,211.58,211.92,211.44,211.64,388660
1722874500,05-08-2024,1722874500,211.7,213,211.45,212.66,884457
1722874800,05-08-2024,1722874800,212.68,212.7,212,212.14,560683
1722875100,05-08-2024,1722875100,212.18,212.66,212.07,212.62,382224
1722875400,05-08-2024,1722875400,212.62,212.65,211.04,211.3,825762
1722875700,05-08-2024,1722875700,211.25,211.26,210.55,210.95,500461
1722876000,05-08-2024,1722876000,210.98,211.13,210.57,210.79,461542
1722876300,05-08-2024,1722876300,210.81,211,210.46,210.63,443254
1722876600,05-08-2024,1722876600,210.7,210.95,210.38,210.48,391138
1722876900,05-08-2024,1722876900,210.48,210.54,209.72,210.38,649582
1722877200,05-08-2024,1722877200,210.36,210.77,209.91,210.66,543730
1722877500,05-08-2024,1722877500,210.65,211.63,210.46,211.52,637720
1722877800,05-08-2024,1722877800,211.54,211.79,210.85,211.45,552746
1722878100,05-08-2024,1722878100,211.42,211.69,211.23,211.38,412373
1722878400,05-08-2024,1722878400,211.41,211.77,211.24,211.3,401227
1722878700,05-08-2024,1722878700,211.31,211.59,210.77,210.81,427158
1722879000,05-08-2024,1722879000,210.79,211.46,210.78,211.37,370418
1722879300,05-08-2024,1722879300,211.33,211.49,211.02,211.25,330108
1722879600,05-08-2024,1722879600,211.24,211.89,211.12,211.18,452679
1722879900,05-08-2024,1722879900,211.19,211.4,210.64,210.69,354217
1722880200,05-08-2024,1722880200,210.69,211.24,210.65,211.18,422132
1722880500,05-08-2024,1722880500,211.2,211.39,210.51,210.74,532673
1722880800,05-08-2024,1722880800,210.77,210.91,209.8,210.07,575453
1722881100,05-08-2024,1722881100,210.04,210.47,210.02,210.34,364516
1722881400,05-08-2024,1722881400,210.37,210.38,209.37,209.45,356289
1722881700,05-08-2024,1722881700,209.45,210.35,209.38,210.18,517654
1722882000,05-08-2024,1722882000,210.2,210.37,209.87,210.06,345817
1722882300,05-08-2024,1722882300,210.08,210.64,210.01,210.61,492007
1722882600,05-08-2024,1722882600,210.56,210.95,210.46,210.75,464973
1722882900,05-08-2024,1722882900,210.71,210.89,209.7,210.13,646762
1722883200,05-08-2024,1722883200,210.07,210.09,207.3,207.55,2015479
1722883500,05-08-2024,1722883500,207.56,208.07,205.3,205.34,1905826
1722883800,05-08-2024,1722883800,205.35,207.14,204.81,205.48,2874079
1722884100,05-08-2024,1722884100,205.51,205.57,203.92,204.78,1918910
1722884400,05-08-2024,1722884400,204.79,206.38,204.06,206.35,1610032
1722884700,05-08-2024,1722884700,206.35,206.43,205.28,205.39,962599
1722885000,05-08-2024,1722885000,205.37,205.93,205.06,205.37,852066
1722885300,05-08-2024,1722885300,205.4,206.28,205.27,205.71,871283
1722885600,05-08-2024,1722885600,205.71,206.46,205.61,206.32,1226874
1722885900,05-08-2024,1722885900,206.31,207.14,206.13,206.43,1328851
1722886200,05-08-2024,1722886200,206.43,207.15,206.01,207.11,1015882
1722886500,05-08-2024,1722886500,207.09,208.23,206.9,207.78,1270649
1722886800,05-08-2024,1722886800,207.78,208.25,207.49,207.57,1101973
1722887100,05-08-2024,1722887100,207.57,207.75,206.82,207.07,1257102
1722887400,05-08-2024,1722887400,207.06,208.16,206.82,207.99,2287141
1722887700,05-08-2024,1722887700,208,209.35,207.98,209.19,4319003
1722951000,06-08-2024,1722951000,205.39,206.25,204.5,205.33,7580923
1722951300,06-08-2024,1722951300,205.29,205.7,203.66,203.84,2061814
1722951600,06-08-2024,1722951600,203.83,203.99,201.64,201.66,2312920
1722951900,06-08-2024,1722951900,201.68,203.45,201.07,202.98,2639132
1722952200,06-08-2024,1722952200,202.99,203.91,202.15,203.8,1585264
1722952500,06-08-2024,1722952500,203.79,204.1,203.08,203.13,1233580
1722952800,06-08-2024,1722952800,203.19,204.75,202.43,204.71,1369485
1722953100,06-08-2024,1722953100,204.71,204.95,204.33,204.76,1142344
1722953400,06-08-2024,1722953400,204.76,204.9,204.25,204.72,873781
1722953700,06-08-2024,1722953700,204.75,205.39,204.41,205.24,924936
1722954000,06-08-2024,1722954000,205.24,205.8,205.06,205.46,1023289
1722954300,06-08-2024,1722954300,205.49,205.69,204.86,204.89,947069
1722954600,06-08-2024,1722954600,204.98,205.21,204.37,205.11,714830
1722954900,06-08-2024,1722954900,205.15,205.95,205.02,205.6,775560
1722955200,06-08-2024,1722955200,205.62,206.34,205.3,206.24,762791
1722955500,06-08-2024,1722955500,206.25,207.18,206.18,206.68,956231
1722955800,06-08-2024,1722955800,206.71,207.21,206.32,207.13,631226
1722956100,06-08-2024,1722956100,207.16,207.68,206.97,207.55,619035
1722956400,06-08-2024,1722956400,207.51,207.74,207.01,207.23,590928
1722956700,06-08-2024,1722956700,207.22,207.66,207.1,207.35,572586
1722957000,06-08-2024,1722957000,207.33,207.44,206.68,207.13,545839
1722957300,06-08-2024,1722957300,207.13,207.26,206.47,207.15,589283
1722957600,06-08-2024,1722957600,207.14,207.58,206.95,207.21,496923
1722957900,06-08-2024,1722957900,207.24,207.27,206.04,206.11,554141
1722958200,06-08-2024,1722958200,206.12,207.49,206.06,207.46,559881
1722958500,06-08-2024,1722958500,207.45,207.71,206.85,206.99,564659
1722958800,06-08-2024,1722958800,206.98,207.07,206.43,206.47,508235
1722959100,06-08-2024,1722959100,206.47,207.67,206.4,207.57,630936
1722959400,06-08-2024,1722959400,207.57,208.41,207.56,208.28,659687
1722959700,06-08-2024,1722959700,208.29,208.56,208.14,208.46,475544
1722960000,06-08-2024,1722960000,208.46,208.72,208.36,208.5,493001
1722960300,06-08-2024,1722960300,208.49,208.7,208.27,208.35,430898
1722960600,06-08-2024,1722960600,208.37,208.97,208.28,208.74,395512
1722960900,06-08-2024,1722960900,208.76,208.98,208.42,208.54,465829
1722961200,06-08-2024,1722961200,208.54,208.99,208.49,208.67,379923
1722961500,06-08-2024,1722961500,208.68,208.71,208.43,208.63,279577
1722961800,06-08-2024,1722961800,208.67,208.96,208.63,208.85,412430
1722962100,06-08-2024,1722962100,208.87,208.89,208.42,208.55,355300
1722962400,06-08-2024,1722962400,208.57,208.99,208.36,208.83,329012
1722962700,06-08-2024,1722962700,208.82,209,208.74,208.89,328115
1722963000,06-08-2024,1722963000,208.88,209.82,208.88,209.73,605684
1722963300,06-08-2024,1722963300,209.73,209.98,209.7,209.7,506080
1722963600,06-08-2024,1722963600,209.69,209.72,209.22,209.34,421825
1722963900,06-08-2024,1722963900,209.32,209.37,208.84,209.26,448607
1722964200,06-08-2024,1722964200,209.28,209.28,208.92,209.19,307984
1722964500,06-08-2024,1722964500,209.19,209.21,208.78,209.07,294432
1722964800,06-08-2024,1722964800,209.1,209.34,208.88,209.24,282131
1722965100,06-08-2024,1722965100,209.2,209.26,208.52,208.99,315991
1722965400,06-08-2024,1722965400,209.01,209.1,208.58,208.6,331057
1722965700,06-08-2024,1722965700,208.59,209.18,208.58,208.93,389184
1722966000,06-08-2024,1722966000,208.93,209.14,208.55,208.79,396307
1722966300,06-08-2024,1722966300,208.79,208.84,208.33,208.67,347104
1722966600,06-08-2024,1722966600,208.67,208.92,208.45,208.88,277775
1722966900,06-08-2024,1722966900,208.85,208.97,208.46,208.51,290192
1722967200,06-08-2024,1722967200,208.51,208.51,208,208.07,462826
1722967500,06-08-2024,1722967500,208.07,208.29,207.71,207.93,583456
1722967800,06-08-2024,1722967800,207.94,208.47,207.93,208.3,351413
1722968100,06-08-2024,1722968100,208.29,208.89,208.29,208.84,420130
1722968400,06-08-2024,1722968400,208.83,209.37,208.72,209.3,437900
1722968700,06-08-2024,1722968700,209.31,209.48,209.18,209.45,403644
1722969000,06-08-2024,1722969000,209.45,209.79,209.17,209.77,363253
1722969300,06-08-2024,1722969300,209.78,209.89,209.66,209.71,345725
1722969600,06-08-2024,1722969600,209.71,209.79,209.45,209.64,275352
1722969900,06-08-2024,1722969900,209.64,209.89,209.56,209.76,306229
1722970200,06-08-2024,1722970200,209.76,209.93,209.62,209.93,308222
1722970500,06-08-2024,1722970500,209.93,209.95,208.7,208.74,557231
1722970800,06-08-2024,1722970800,208.74,208.83,207.86,208.02,493692
1722971100,06-08-2024,1722971100,208.02,208.49,207.61,208.06,591917
1722971400,06-08-2024,1722971400,208.06,208.28,207.91,207.96,393413
